date,title,sentiment_label,sentiment_score
2019-07-24,"ABB Says Business Came With The GE Industrial Solutions Acquisition, Says Review Does Not Definitely",Positive,1
2019-07-25,"American Air Chair, CEO Bill Parker Currently Interviewing On CNBC, Says He's Still Hearing Boeing's",Positive,1
2019-07-26,"KeyBanc Maintains Overweight on Aaron's, Raises Price Target to $80",Negative,-1
2019-07-27,"The Week Ahead In Biotech: Pending Clinical Readouts, Earnings Dominate",Positive,1
2019-07-29,"Benzinga's Top Upgrades, Downgrades For July 29, 2019",Neutral,0
2019-07-30,45 Healthcare Stocks Moving In Monday's After-Market Session,Positive,1
2019-07-31,Agilent Shares Unaffected As Hearing FDA Approved Co.'s PD-L1 IHC 22C3 PharmDx Assay For Expanded Us,Negative,-1
2019-08-01,Agilent Announces Settlement of Key Intellectual Property Case in China,Neutral,0
2019-08-02,Stocks That Set New 52-Week Lows Friday Morning,Neutral,0
2019-08-05,Shares of several gold companies are trading higher amid heightened US-China trade tensions. Concern,Negative,-1
2019-08-06,"Shares of diagnostics and research companies are trading higher in sympathy with Syneos Health, whic",Negative,-1
2019-08-07,Altisource Asset Management Q2 EPS $1.81 Up From $(0.69) YoY,Negative,-1
2019-08-08,90 Stocks Moving In Thursday's Mid-Day Session,Positive,1
2019-08-09,Shares of several semiconductor companies are trading lower after President Trump announced the U.S.,Neutral,0
2019-08-12,Earnings Outlook For Advance Auto Parts,Positive,1
2019-08-13,"Benzinga's Top Upgrades, Downgrades For August 13, 2019",Neutral,0
2019-08-14,Agilent Technologies shares are trading higher after the company reported better-than-expected Q3 EP,Negative,-1
2019-08-15,46 Stocks Moving In Thursday's Mid-Day Session,Positive,1
2019-08-16,"Top 10 Movers Via Benzinga Pro's Screener Tool For Morning of Friday., August 16, 2019",Positive,1
2019-08-18,Going Global In Search Of Reduced Volatility,Positive,1
2019-08-19,Stocks That Hit 52-Week Highs On Monday,Positive,1
2019-08-20,UPDATE: PiperJaffray On AbbVie Also Notes 'while we have been rather vocal about the various pressur,Negative,-1
2019-08-21,25 Healthcare Stocks Moving In Wednesday's Pre-Market Session,Positive,1
2019-08-22,"AAC Holdings, Inc. Receives NYSE Continued Listing Standard Notice",Positive,1
2019-08-23,Amazon Agrees To Take Equity Stake In Canadian Airline Cargojet,Positive,1
2019-08-26,Arbitrator Denies Atlas Air's Pilots Bid To Negotiate; Imposes Arbitrated Settlement,Neutral,0
2019-08-27,Shares of several healthcare companies are trading lower after the Johnson & Johnson opioid crisis r,Neutral,0
2019-08-28,"Atlas Air, Pilots Union Don't Appear To Let Contract Talks Go Gently Into That Good Night",Positive,1
2019-08-29,10 Industrials Stocks Moving In Thursday's Pre-Market Session,Positive,1
2019-08-30,United Steelworkers Will Not Be Discussing Details Of Proposed New Contract With Alcoa Until Members,Positive,1
2019-09-03,Agilent Collaborates On Study Of Performance-Enhancing Spinach Extract,Positive,1
2019-09-04,Idera Pharmaceuticals Announces Immuno-Oncology Clinical Research Collaboration With AbbVie,Negative,-1
2019-09-05,Shares of several healthcare companies are trading higher in sympathy with the overall market after ,Negative,-1
2019-09-06,American Airline Group shares are trading after Berenberg initiated coverage on the stock with a Buy,Positive,1
2019-09-09,Mid-Afternoon Market Update: NASADQ Down 0.5%; ACADIA Pharmaceuticals Shares Spike Higher,Neutral,0
2019-09-10,"Morgan Stanley Maintains Underweight on American Airlines Group, Lowers Price Target to $25",Negative,-1
2019-09-11,Shares of several aluminum companies are trading higher. Credit Suisse upgraded Alcoa's stock to Out,Negative,-1
2019-09-12,UPDATE: UBS On AbbVie Also Notes 'Post '23 we estimate stable cash flows driven by ABBV's 5 key grow,Negative,-1
2019-09-13,"Benzinga's Top Upgrades, Downgrades For September 13, 2019",Positive,1
2019-09-16,Amazon Shifts Two Freighters From Atlas Air To ATSG Operation,Positive,1
2019-09-17,"Benzinga's Top Upgrades, Downgrades For September 17, 2019",Neutral,0
2019-09-18,Delta Explores Forest Residue As Jet Fuel,Positive,1
2019-09-20,United Steelworkers At Five Alcoa US Locations Ratify New Labor Agreement,Positive,1
2019-09-22,"Notable Insider Buys In The Past Week: AbbVie, Kraft Heinz And More",Positive,1
2019-09-23,"Benzinga's Top Upgrades, Downgrades For September 23, 2019",Neutral,0
2019-09-24,"Stifel On Atlas Air: Company Has Lingering Pilot Union Issues, But Stock Still Attractive",Neutral,0
2019-09-25,34 Stocks Moving In Wednesday's Mid-Day Session,Neutral,0
2019-09-26,UPDATE: Bank Of America On Aaron's Also Notes 'We estimate that rent-to-own contracts through Best B,Negative,-1
2019-09-27,Abbvie Inc Co And Allergan Are Cooperating Fully With FTC And Continue To Expect To Close Transactio,Negative,-1
2019-09-30,AmerisourceBergen shares are trading higher on seemingly no company-specific news. NOTE: The stock a,Negative,-1
2019-10-01,Stocks That Hit 52-Week Lows On Tuesday,Neutral,0
2019-10-02,Shares of several healthcare companies are trading lower in sympathy with the overall market on cont,Neutral,0
2019-10-03,Stocks That Hit 52-Week Lows On Thursday,Neutral,0
2019-10-04,4 Industrials Stocks Moving In Friday's Pre-Market Session,Positive,1
2019-10-07,Alcoa Corp For Q3 Has Recorded $37M Restructuring Charge For Employee Termination And Severance Cost,Neutral,0
2019-10-08,Shares of several healthcare companies are trading lower with the broader market after the US expand,Neutral,0
2019-10-09,"Barclays Maintains Equal-Weight on Agilent Technologies, Lowers Price Target to $76",Negative,-1
2019-10-10,"JP Morgan Maintains Overweight on Alcoa, Lowers Price Target to $26",Negative,-1
2019-10-11,Shares of several healthcare companies are trading higher after President Trump made positive remark,Negative,-1
2019-10-13,Aecom Nears $2.4B Deal to Sell Management Services Unit,Positive,1
2019-10-14,"Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition",Positive,1
2019-10-15,22 Healthcare Stocks Moving In Tuesday's Pre-Market Session,Positive,1
2019-10-16,5 Stocks Moving In Wednesday's After-Hours Session,Neutral,0
2019-10-17,32 Stocks Moving In Thursday's Mid-Day Session,Neutral,0
2019-10-18,"Benzinga's Top Upgrades, Downgrades For October 18, 2019",Neutral,0
2019-10-21,UPDATE: Gabelli & Co. Downgrades Alcoa To Hold As Firm Notes 'We now see aluminum as challenged give,Neutral,0
2019-10-22,"JP Morgan Downgrades Applied Optoelectronics to Underweight, Announces $11 Price Target",Neutral,0
2019-10-23,"Benzinga's Top Upgrades, Downgrades For October 23, 2019",Neutral,0
2019-10-24,"From American Air Earnings Conference Call: Co. Wants All Of Its 737 MAX It Has On Order, Would Acce",Positive,1
2019-10-25,AAC Holdings Shares Halted,Positive,1
2019-10-27,"The Week Ahead In Biotech: Adcom Test For Agile; Pfizer, Merck Lead Earnings",Positive,1
2019-10-28,Stocks That Hit 52-Week Lows On Monday,Neutral,0
2019-10-29,12 Stocks With The Highest Returns On Assets,Negative,-1
2019-10-30,Atlas Air Loses Money From Q3 Operations,Neutral,0
2019-10-31,Flight Attendants Union For American Air Told Boeing Safety Concerns On 737 MAX Relaunch Remain,Neutral,0
2019-11-01,Shares of several aluminum companies are trading higher on optimism around the U.S.-China trade deal,Negative,-1
2019-11-04,8 Stocks Moving In Monday's After-Hours Session,Neutral,0
2019-11-05,Aaron's Raises Quarterly Dividend From $0.035 to $0.04,Negative,-1
2019-11-06,"American Air CEO, Speaking At Baird Conference, Says A Jan. 15, 2020 737 MAX Return To Service Would",Positive,1
2019-11-07,"Morgan Stanley Assumes Alcoa at Equal-Weight, Announces $25 Price Target",Positive,1
2019-11-08,Stocks That Hit 52-Week Lows On Friday,Neutral,0
2019-11-11,Advance Auto Parts Q3 Earnings Outlook,Positive,1
2019-11-12,American Airlines shares are trading lower. The company earlier said that flight cancellations throu,Neutral,0
2019-11-13,"UPDATE: Bank Of America Downgrades Alcoa To Underperform, Maintains $21 Target 'amid limited catalys",Neutral,0
2019-11-14,5 Industrials Stocks Moving In Thursday's Pre-Market Session,Positive,1
2019-11-15,"Benzinga's Top Upgrades, Downgrades For November 15, 2019",Neutral,0
2019-11-18,44 Stocks Moving In Monday's Mid-Day Session,Positive,1
2019-11-19,4 Industrials Stocks Moving In Tuesday's Pre-Market Session,Positive,1
2019-11-20,Agilent Raises Qtr. Dividend From $0.164 To $0.18/Share,Negative,-1
2019-11-21,Stocks That Hit 52-Week Lows On Thursday,Neutral,0
2019-11-22,Federal Court Sides With Atlas Air In Dispute With Pilots,Neutral,0
2019-11-25,Aligent shares are trading higher after the company reported better-than-expected Q4 EPS and sales r,Negative,-1
2019-11-26,"UBS Maintains Neutral on Agilent Technologies, Raises Price Target to $87",Negative,-1
2019-11-27,Pharma Companies Shares Tank As Feds Investigate Opioid Crisis,Neutral,0
2019-12-01,"The Week Ahead In Biotech: ASH 2019 Gets Underway, Biogen's Aducanumab Data And More",Positive,1
2019-12-02,"Mesa Air Group Announces That Under Recent Amendment To Agreement With American Airlines, Co. Did No",Neutral,0
2019-12-03,22 Stocks Moving in Tuesday's Pre-Market Session,Positive,1
2019-12-04,"UPDATE: Alcoa Will Reduce Co.'s Pension, OPEB Liabilities By ~$190M",Positive,1
2019-12-05,Stocks That Hit 52-Week Highs On Thursday,Positive,1
2019-12-06,Stocks That Hit 52-Week Highs On Friday,Positive,1
2019-12-07,"The Week Ahead In Biotech: ASH Presentations Pick Up Steam, Correvio Awaits Adcom Ruling",Positive,1
2019-12-09,UPDATE: Bill Ackman's Pershing Square Files Amended 13F Showing New ~2.916M Share Stake In Agilent,Positive,1
2019-12-10,Stocks That Hit 52-Week Highs On Tuesday,Positive,1
2019-12-11,There's A New Trading Tool That Allows Traders To Trade Cannabis With Leverage,Positive,1
2019-12-12,Stocks That Hit 52-Week Highs On Thursday,Positive,1
2019-12-13,Stocks That Hit 52-Week Highs On Friday,Positive,1
2019-12-16,Alcoa To Permanently Close Point Comfort Refinery In Texas; Co. To Record Restructuring Charges Of ~,Neutral,0
2019-12-17,"Benzinga's Top Upgrades, Downgrades For December 17, 2019",Neutral,0
2019-12-18,Bain Capital To Invest In Atlas Air's Aircraft Leasing Unit,Positive,1
2019-12-19,USW Sues Alcoa To Retain Retiree Life Insurance Benefits,Neutral,0
2019-12-20,Stocks That Hit 52-Week Highs On Friday,Positive,1
2019-12-21,10 Software Top Picks For 2020: Do You Own Them?,Positive,1
2019-12-22,How The Dow Jones Industrial Average Changed Over The Past Decade,Positive,1
2019-12-23,Stocks That Hit 52-Week Highs On Monday,Positive,1
2019-12-24,10 Worst Performing S&P 500 Stocks Of 2019,Neutral,0
2019-12-26,"Cowen & Co. Maintains Outperform on AbbVie, Raises Price Target to $98",Negative,-1
2019-12-27,Stocks That Hit 52-Week Highs On Friday,Positive,1
2019-12-30,Mid-Afternoon Market Update: Dow Down 150 Points; Savara Shares Spike Higher,Neutral,0
2019-12-31,10 Best Performing S&P 500 Stocks Of The Decade,Negative,-1
2020-01-02,Alcoa Announces Agreement To Sell Gum Springs Facility In $250M Transaction,Positive,1
2020-01-03,"Benzinga's Top Upgrades, Downgrades For January 3, 2020",Neutral,0
2020-01-06,"'American Airlines reaches agreement with Boeing over Boeing 737 Max, to share $30M with employees' ",Negative,-1
2020-01-07,"Citigroup Initiates Coverage On Agilent Technologies with Neutral Rating, Announces $85 Price Target",Positive,1
2020-01-08,"Wells Fargo Initiates Coverage On Agilent Technologies with Overweight Rating, Announces $100 Price ",Negative,-1
2020-01-09,Stocks That Hit 52-Week Highs On Thursday,Positive,1
2020-01-10,Stocks That Hit 52-Week Highs On Friday,Positive,1
2020-01-13,10 Biggest Price Target Changes For Monday,Positive,1
2020-01-14,American Airlines Anticipates That Resumption Of Scheduled Commercial Service On American's Fleet Of,Positive,1
2020-01-15,Stocks That Hit 52-Week Highs On Wednesday,Positive,1
2020-01-16,Stocks That Hit 52-Week Highs On Thursday,Positive,1
2020-01-17,Stocks That Hit 52-Week Highs On Friday,Positive,1
2020-01-21,"Benzinga's Top Upgrades, Downgrades For January 21, 2020",Neutral,0
2020-01-22,Stocks That Hit 52-Week Highs On Wednesday,Positive,1
2020-01-23,28 Basic Materials Stocks Moving In Thursday's Session,Neutral,0
2020-01-24,Stocks That Hit 52-Week Lows On Friday,Neutral,0
2020-01-27,Stocks That Hit 52-Week Lows On Monday,Neutral,0
2020-01-28,"UPDATE: Stephens & Co. Reinstates Equal-Weight on Acadia Healthcare Co, Announces $36 Price Target A",Negative,-1
2020-01-29,Stocks That Hit 52-Week Lows On Wednesday,Neutral,0
2020-01-30,Agilent shares are trading lower. Not seeing any news to justify the price action.,Neutral,0
2020-01-31,Stocks That Hit 52-Week Lows On Friday,Neutral,0
2020-02-02,"The Week Ahead In Biotech: Merck, Bristol-Myers Earnings, Conference Presentations In Focus",Positive,1
2020-02-03,Asbury Automotive Group Announces Private Offering Of Senior Notes Up To $1.125B,Positive,1
2020-02-04,Shares of several airline companies are trading higher amid a rebound in markets following the coron,Negative,-1
2020-02-05,Pershing Square Sees 'Substantial Opportunity' For Improvement In Agilent's A.N Business Performance,Negative,-1
2020-02-06,Twist Bioscience Reports Settlement Deal With Agilent; Co. Will Pay Agilent $22.5M,Positive,1
2020-02-07,From AbbVie Earnings Conference Call: CFO Sees US Humira Sales Up 9% This Year,Negative,-1
2020-02-09,The Week Ahead In Biotech: SMID-Cap Earnings In The Spotlight,Negative,-1
2020-02-10,95 Biggest Movers From Friday,Positive,1
2020-02-11,American Airlines Group Announces Flights Between Los Angeles And Hong Kong Are Suspended Through Ap,Neutral,0
2020-02-12,"CFRA Maintains Buy on AllianceBernstein Holding, Raises Price Target to $39",Negative,-1
2020-02-13,"Morgan Stanley Maintains Overweight on Advance Auto Parts, Lowers Price Target to $180",Negative,-1
2020-02-14,Pershing Square 13F Shows Raised Stake In Agilent By 11.4% To 3.25M Shares,Negative,-1
2020-02-18,12 Stocks Moving In Tuesday's After-Hours Session,Positive,1
2020-02-19,"UBS Maintains Neutral on Agilent Technologies, Raises Price Target to $90",Negative,-1
2020-02-20,71 Stocks Moving In Thursday's Mid-Day Session,Positive,1
2020-02-21,"Shares of several airline companies are trading lower amid the global coronavirus outbreak, which ha",Neutral,0
2020-02-23,Boeing Offers More Support for MAX Suppliers,Negative,-1
2020-02-24,"Benzinga's Top Upgrades, Downgrades For February 24, 2020",Neutral,0
2020-02-25,Shares of several basic materials companies are trading lower as markets fall amid the continued spr,Neutral,0
2020-02-26,21 Stocks Moving In Wednesday's After-Hours Session,Neutral,0
2020-02-27,Stocks That Hit 52-Week Lows On Thursday,Neutral,0
2020-02-28,Stocks That Hit 52-Week Lows On Friday,Neutral,0
2020-03-02,Shares of several healthcare companies are trading higher in sympathy with the overall market as it ,Negative,-1
2020-03-03,"Agilent Technologies Inc Says In January 2020, Net Revenue Was Negatively Impacted Due To The Public",Neutral,0
2020-03-04,Stocks That Hit 52-Week Lows On Wednesday,Neutral,0
2020-03-05,Stocks That Hit 52-Week Lows On Thursday,Neutral,0
2020-03-06,Stocks That Hit 52-Week Lows On Friday,Neutral,0
2020-03-09,"Shares of several basic materials companies are trading lower amid the global coronavirus outbreak, ",Neutral,0
2020-03-10,10 Basic Materials Stocks Gaining In Tuesday's Pre-Market Session,Negative,-1
2020-03-11,"Shares of several coronavirus-related companies including vaccine makers, protective apparel manufac",Negative,-1
2020-03-12,Stocks That Hit 52-Week Lows On Thursday,Neutral,0
2020-03-13,"Shares of several basic materials companies are trading higher, rebounding following Thursday's cras",Neutral,0
2020-03-14,"Barron's Picks And Pans: Roundtable Picks, Airline And Oil Stocks, And More",Positive,1
2020-03-15,"Starbucks Switches To 'To Go' Model As Coronavirus Spreads, Closes Some Stores",Neutral,0
2020-03-16,Stocks That Hit 52-Week Lows On Monday,Neutral,0
2020-03-17,"Shares of several basic materials companies are trading higher, rebounding from Monday's crash. Stoc",Negative,-1
2020-03-18,Shares of several steel and materials stocks are trading lower amid investor concerns about a global,Neutral,0
2020-03-19,Stocks That Hit 52-Week Lows On Thursday,Neutral,0
2020-03-20,"Citigroup Maintains Neutral on Agilent Technologies, Lowers Price Target to $75",Negative,-1
2020-03-21,"Barron's Picks And Pans: Big Tech Picks, Bank Stocks Large and Small And More",Positive,1
2020-03-23,Stocks That Hit 52-Week Lows On Monday,Neutral,0
2020-03-24,75 Stocks Moving In Tuesday's Mid-Day Session,Positive,1
2020-03-25,"Morgan Stanley Maintains Equal-Weight on Alcoa, Lowers Price Target to $10",Negative,-1
2020-03-26,Shares of several healthcare companies are trading higher following Senate passage of a $2 trillion ,Negative,-1
2020-03-27,"Shares of several healthcare companies are trading lower, selling off from this week's strength. Whi",Neutral,0
2020-03-28,Options Trading: What Is It And How To Do It?,Positive,1
2020-03-29,8 Best Investment Strategies During A Recession,Positive,1
